"DateReport","geoid","RegionName","Country","pInf","AB"
"2022-03-01","MEX484_20_20245","San Martín Zacatepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20246","San Mateo Cajonos, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20249","San Mateo Yoloxochitlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20250","San Mateo Etlatongo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20251","San Mateo Nejápam, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20252","San Mateo Peñasco, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20254","San Mateo Río Hondo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20255","San Mateo Sindihui, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20256","San Mateo Tlapiltepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20257","San Melchor Betaza, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20258","San Miguel Achiutla, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20259","San Miguel Ahuehuetitlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20260","San Miguel Aloápam, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20262","San Miguel Amatlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20263","San Miguel Coatlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20264","San Miguel Chicahua, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20267","San Miguel del Río, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20268","San Miguel Ejutla, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20269","San Miguel el Grande, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20270","San Miguel Huautla, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20271","San Miguel Mixtepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20272","San Miguel Panixtlahuaca, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20273","San Miguel Peras, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20274","San Miguel Piedras, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20275","San Miguel Quetzaltepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20276","San Miguel Santa Flor, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20280","Villa Talea de Castro, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20281","San Miguel Tecomatlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20282","San Miguel Tenango, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20283","San Miguel Tequixtepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20284","San Miguel Tilquiápam, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20285","San Miguel Tlacamama, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20286","San Miguel Tlacotepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20287","San Miguel Tulancingo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20288","San Miguel Yotao, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20289","San Nicolás, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20290","San Nicolás Hidalgo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20291","San Pablo Coatlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20292","San Pablo Cuatro Venados, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20295","San Pablo Huixtepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20296","San Pablo Macuiltianguis, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20297","San Pablo Tijaltepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20299","San Pablo Yaganiza, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20300","San Pedro Amuzgos, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20301","San Pedro Apóstol, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20302","San Pedro Atoyac, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20303","San Pedro Cajonos, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20304","San Pedro Coxcaltepec Cántaros, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20306","San Pedro el Alto, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20309","San Pedro Ixcatlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20311","San Pedro Jaltepetongo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20313","San Pedro Jocotipac, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20314","San Pedro Juchatengo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20316","San Pedro Mártir Quiechapa, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20317","San Pedro Mártir Yucuxaco, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20319","San Pedro Mixtepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20320","San Pedro Molinos, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20321","San Pedro Nopala, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20322","San Pedro Ocopetatillo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20323","San Pedro Ocotepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20325","San Pedro Quiatoni, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20326","San Pedro Sochiápam, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20328","San Pedro Taviche, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20329","San Pedro Teozacoalco, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20330","San Pedro Teutila, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20331","San Pedro Tidaá, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20332","San Pedro Topiltepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20333","San Pedro Totolápam, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20335","San Pedro Yaneri, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20336","San Pedro Yólox, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20337","San Pedro y San Pablo Ayutla, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20339","San Pedro y San Pablo Teposcolula, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20340","San Pedro y San Pablo Tequixtepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20344","San Sebastián Coatlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20345","San Sebastián Ixcapa, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20346","San Sebastián Nicananduta, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20347","San Sebastián Río Hondo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20348","San Sebastián Tecomaxtlahuaca, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20351","San Simón Almolongas, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20352","San Simón Zahuatlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20353","Santa Ana, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20354","Santa Ana Ateixtlahuaca, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20355","Santa Ana Cuauhtémoc, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20357","Santa Ana Tavela, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20359","Santa Ana Yareni, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20360","Santa Ana Zegache, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20361","Santa Catalina Quierí, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20362","Santa Catarina Cuixtla, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20363","Santa Catarina Ixtepeji, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20366","Santa Catarina Loxicha, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20367","Santa Catarina Mechoacán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20368","Santa Catarina Minas, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20369","Santa Catarina Quiané, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20370","Santa Catarina Tayata, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20371","Santa Catarina Ticuá, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20373","Santa Catarina Zapoquila, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20374","Santa Cruz Acatepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20376","Santa Cruz de Bravo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20377","Santa Cruz Itundujia, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20378","Santa Cruz Mixtepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20379","Santa Cruz Nundaco, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20380","Santa Cruz Papalutla, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20381","Santa Cruz Tacache de Mina, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20382","Santa Cruz Tacahua, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20383","Santa Cruz Tayata, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20384","Santa Cruz Xitla, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20388","Santa Inés del Monte, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20389","Santa Inés Yatzeche, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20391","Santa Lucía Miahuatlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20392","Santa Lucía Monteverde, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20393","Santa Lucía Ocotlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20394","Santa María Alotepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20395","Santa María Apazco, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20396","Santa María la Asunción, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20400","Santa María Camotlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20402","Santa María Cortijo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20405","Villa de Chilapa de Díaz, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20406","Santa María Chilchotla, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20407","Santa María Chimalapa, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20408","Santa María del Rosario, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20410","Santa María Ecatepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20411","Santa María Guelacé, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20412","Santa María Guienagati, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20415","Santa María Ipalapa, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20416","Santa María Ixcatlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20420","Santa María Lachixío, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20422","Santa María Nativitas, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20423","Santa María Nduayaco, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20425","Santa María Pápalo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20426","Santa María Peñoles, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20428","Santa María Quiegolani, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20429","Santa María Sola, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20430","Santa María Tataltepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20432","Santa María Temaxcalapa, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20433","Santa María Temaxcaltepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20434","Santa María Teopoxco, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20435","Santa María Tepantlali, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20436","Santa María Texcatitlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20438","Santa María Tlalixtac, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20440","Santa María Totolapilla, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20442","Santa María Yalina, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20444","Santa María Yolotepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20445","Santa María Yosoyúa, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20446","Santa María Yucuhiti, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20448","Santa María Zaniza, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20449","Santa María Zoquitlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20450","Santiago Amoltepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20451","Santiago Apoala, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20452","Santiago Apóstol, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20454","Santiago Atitlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20455","Santiago Ayuquililla, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20456","Santiago Cacaloxtepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20459","Santiago Chazumba, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20460","Santiago Choápam, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20461","Santiago del Río, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20463","Santiago Huauclilla, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20464","Santiago Ihuitlán Plumas, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20465","Santiago Ixcuintepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20466","Santiago Ixtayutla, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20468","Santiago Jocotepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20470","Santiago Lachiguiri, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20471","Santiago Lalopa, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20476","Santiago Miltepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20477","Santiago Minas, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20478","Santiago Nacaltepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20479","Santiago Nejapilla, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20480","Santiago Nundiche, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20481","Santiago Nuyoó, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20484","Santiago Tamazola, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20485","Santiago Tapextla, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20487","Santiago Tenango, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20488","Santiago Tepetlapa, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20489","Santiago Tetepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20490","Santiago Texcalcingo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20491","Santiago Textitlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20492","Santiago Tilantongo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20493","Santiago Tillo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20495","Santiago Xanica, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20496","Santiago Xiacuí, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20497","Santiago Yaitepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20498","Santiago Yaveo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20499","Santiago Yolomécatl, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20501","Santiago Yucuyachi, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20502","Santiago Zacatepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20503","Santiago Zoochila, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20504","Nuevo Zoquiápam, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20506","Santo Domingo Albarradas, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20507","Santo Domingo Armenta, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20508","Santo Domingo Chihuitán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20509","Santo Domingo de Morelos, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20510","Santo Domingo Ixcatlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20511","Santo Domingo Nuxaá, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20512","Santo Domingo Ozolotepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20514","Santo Domingo Roayaga, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20517","Santo Domingo Tepuxtepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20518","Santo Domingo Tlatayápam, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20519","Santo Domingo Tomaltepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20520","Santo Domingo Tonalá, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20521","Santo Domingo Tonaltepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20524","Santo Domingo Yodohino, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20526","Santos Reyes Nopala, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20527","Santos Reyes Pápalo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20528","Santos Reyes Tepejillo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20529","Santos Reyes Yucuná, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20530","Santo Tomás Jalieza, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20532","Santo Tomás Ocotepec, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20533","Santo Tomás Tamazulapan, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20534","San Vicente Coatlán, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20535","San Vicente Lachixío, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20536","San Vicente Nuñú, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20538","Sitio de Xitlapehua, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20540","Villa de Tamazulápam del Progreso, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20541","Tanetze de Zaragoza, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20542","Taniche, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20543","Tataltepec de Valdés, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20544","Teococuilco de Marcos Pérez, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20547","Teotongo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20548","Tepelmeme Villa de Morelos, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20549","Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20552","Tlacotepec Plumas, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20554","Totontepec Villa de Morelos, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20555","Trinidad Zaachila, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20556","La Trinidad Vista Hermosa, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20560","Villa Díaz Ordaz, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20561","Yaxe, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20562","Magdalena Yodocono de Porfirio Díaz, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20563","Yogana, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20564","Yutanduchi de Guerrero, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20566","San Mateo Yucutindoo, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20568","Zapotitlán Palmas, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_20_20569","Santa Inés de Zaragoza, Oaxaca, Mexico","Mexico",NA,3
"2022-03-01","MEX484_21_21005","Acteopan, Puebla, Mexico","Mexico",NA,3
"2022-03-01","MEX484_21_21009","Ahuehuetitla, Puebla, Mexico","Mexico",NA,3
"2022-03-01","MEX484_21_21011","Albino Zertuche, Puebla, Mexico","Mexico",NA,3
"2022-03-01","MEX484_21_21018","Atexcal, Puebla, Mexico","Mexico",NA,3
"2022-03-01","MEX484_21_21021","Atzala, Puebla, Mexico","Mexico",NA,3
"2022-03-01","MEX484_21_21024","Axutla, Puebla, Mexico","Mexico",NA,3
"2022-03-01","MEX484_21_21027","Caltepec, Puebla, Mexico","Mexico",NA,3
"2022-03-01","MEX484_21_21028","Camocuautla, Puebla, Mexico","Mexico",NA,3
